,trustLevel,totalScanTimeInSeconds,lineItemVoids,scansWithoutRegistration,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
1813,3.0,0.25058823529411767,10.0,0.0,0.36880292623427346,0.741049725180122,0.4999999999999993,0.0
1814,2.0,0.37588235294117645,11.0,10.0,0.44000494334623297,0.07114276157769293,0.3347826086956516,0.0
1815,1.0,0.4323529411764706,3.0,9.0,0.2686806433271956,0.3051707142384702,0.13124999999999987,0.0
1816,3.0,0.8423529411764705,4.0,1.0,0.07746068348269916,0.33595377041707464,0.31111111111111045,0.0
1817,2.0,0.9670588235294116,11.0,8.0,0.20265451715248348,0.019456967628441735,0.30799999999999966,1.0
1819,3.0,0.378235294117647,4.0,1.0,0.1851435973653886,0.31828151246648184,0.27999999999999975,0.0
1821,4.0,0.8058823529411764,7.0,4.0,0.16117472385767656,0.20368689324600978,0.2882352941176468,0.0
1822,2.0,0.916470588235294,8.0,1.0,0.25794862881811886,0.04844255367997045,0.1866666666666667,1.0
1823,4.0,0.6158823529411764,11.0,6.0,0.195104047866102,0.3755403596972455,0.4812499999999995,0.0
1824,2.0,0.4152941176470588,2.0,6.0,0.5298015699894212,0.05758931649680207,0.04666666666666664,0.0
1826,5.0,0.7788235294117647,10.0,1.0,0.29056565285682223,0.3718620768659771,0.24137931034482768,0.0
1827,1.0,0.5894117647058823,3.0,3.0,0.1634027394854145,0.1291582653113809,0.16153846153846155,0.0
1828,3.0,0.7588235294117647,7.0,8.0,0.2871549485819913,0.010138794684776565,0.17499999999999982,0.0
1830,6.0,0.9235294117647058,9.0,8.0,0.20302801395349857,0.028387267808657433,0.26249999999999973,0.0
1832,6.0,0.3229411764705882,7.0,10.0,0.38888990881830987,0.8121590953103267,0.27222222222222203,0.0
1833,3.0,0.8264705882352941,11.0,2.0,0.22581715470289487,0.13059452013255338,0.32083333333333275,0.0
1834,2.0,0.10117647058823528,3.0,2.0,0.33824494988511183,0.9229774183682827,0.3,0.0
1836,3.0,0.9441176470588234,0.0,8.0,0.016865461251094872,0.016004282000822233,0.0,0.0
1837,1.0,0.3676470588235293,10.0,4.0,0.22954628682552383,0.12179681379433599,0.5833333333333325,0.0
1838,1.0,0.7847058823529411,10.0,0.0,0.2474664848755616,0.2404765093604173,0.27999999999999975,1.0
1841,2.0,0.828235294117647,9.0,1.0,0.05927106101567608,0.043186540915269814,0.9000000000000021,0.0
1843,5.0,0.6570588235294117,10.0,6.0,0.316176894597356,0.07797947624415756,0.25925925925925875,0.0
1844,2.0,0.6635294117647058,3.0,5.0,0.09836614111704521,0.09861452691507733,0.23333333333333284,0.0
1845,5.0,0.6511764705882352,6.0,0.0,0.0758988140379325,0.2211844156324943,0.5999999999999993,0.0
1847,3.0,0.6117647058823529,11.0,1.0,0.2990463546686027,0.1304273318029054,0.32083333333333275,0.0
1850,6.0,0.3229411764705882,8.0,5.0,0.4994477082185916,0.4560745845970913,0.24347826086956514,0.0
1851,4.0,0.5,6.0,4.0,0.20546088302432644,0.22089138101366465,0.3,0.0
1852,1.0,0.39411764705882346,6.0,1.0,0.5164799584632798,0.5494016520712475,0.14999999999999963,1.0
1853,2.0,0.7447058823529411,1.0,5.0,0.2491929671566228,0.036242088031481455,0.02916666666666666,0.0
1855,3.0,0.8852941176470588,6.0,3.0,0.10116931790960568,0.0313800525307288,0.34999999999999964,0.0
1856,5.0,0.9605882352941176,8.0,0.0,0.07611913663737742,0.2707982859737718,0.5599999999999995,0.0
1857,1.0,0.7464705882352941,3.0,6.0,0.23789954278021092,0.253692709142596,0.09130434782608711,1.0
1858,4.0,0.9994117647058823,6.0,4.0,0.22093871628673445,0.07746739823425446,0.14999999999999963,0.0
1859,6.0,0.18823529411764703,1.0,5.0,0.7243384513889213,0.7269015566628971,0.031818181818181815,0.0
1860,2.0,0.17647058823529407,10.0,5.0,0.7932595491306157,0.16970712195667567,0.3043478260869561,0.0
1864,4.0,0.5141176470588235,1.0,0.0,0.11057027450715326,0.4648152077165293,0.08749999999999991,0.0
1865,2.0,0.9976470588235294,6.0,5.0,0.11432896331258592,0.22550404754528997,0.27999999999999975,0.0
1868,5.0,0.39,5.0,3.0,0.19918720616976707,0.22512171446370763,0.3181818181818182,0.0
1869,4.0,0.1888235294117647,7.0,9.0,0.7559809383314575,0.5896155134351007,0.21304347826086967,0.0
1871,3.0,0.7664705882352941,8.0,1.0,0.14816070878522844,0.291609753208914,0.37333333333333274,0.0
1873,2.0,0.37411764705882344,7.0,2.0,0.32414080387618904,0.3970125081787564,0.2882352941176468,0.0
1875,1.0,0.1564705882352941,5.0,5.0,0.975598150068973,0.6306547377693037,0.13461538461538428,1.0
1877,2.0,0.3258823529411764,1.0,6.0,0.5176857101634563,0.5468975100241957,0.02916666666666666,0.0
1878,4.0,0.5935294117647059,2.0,2.0,0.2414795096179353,0.19935761810000135,0.07368421052631582,0.0
