,trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
1446,2.0,0.0,0.12223224125839097,7.0,7.0,3.0,0.9091023328666573,0.5570734834404025,0.6124999999999994,0.0
1447,3.0,0.48411764705882354,0.9904819156397157,4.0,0.0,2.0,0.03816441185288849,0.6194231920419,0.93333333333333,0.0
1448,4.0,0.17176470588235293,0.16571485823063825,3.0,5.0,5.0,0.666251461356321,0.23382019556329323,0.11052631578947339,0.0
1449,4.0,0.918235294117647,0.9221520889690413,8.0,9.0,3.0,0.186383566087015,0.3251389419679884,0.2545454545454545,0.0
1450,3.0,0.4152941176470588,0.7809838693517684,5.0,5.0,5.0,0.3860896395861879,0.556691344745024,0.15909090909090873,0.0
1451,3.0,0.5376470588235294,0.4913335337140568,7.0,7.0,2.0,0.3218146506175647,0.28051730292119725,0.21304347826086967,0.0
1453,3.0,0.6470588235294117,0.29245566576495347,8.0,10.0,3.0,0.18631137727706357,0.14174254853097834,0.34999999999999964,0.0
1455,1.0,0.5399999999999999,0.40476906121631107,5.0,8.0,5.0,0.19155108746741617,0.23021656590576783,0.24999999999999964,0.0
1456,5.0,0.21529411764705877,0.17873960524997498,1.0,6.0,2.0,0.08164155362380482,0.2146344769735693,0.23333333333333284,0.0
1457,4.0,0.18470588235294114,0.28103396453261204,0.0,4.0,4.0,0.8355931072940549,0.37686052403289344,0.0,0.0
1458,6.0,0.5741176470588235,0.817753732090973,4.0,10.0,1.0,0.20820231109925902,0.44071917123595117,0.17499999999999982,0.0
1460,2.0,0.9311764705882352,0.8370904718966037,11.0,2.0,5.0,0.23650849382226297,0.29135795772067474,0.27499999999999986,1.0
1461,2.0,0.6305882352941176,0.4843202083959524,3.0,1.0,1.0,0.2908491271057413,0.24019128113754665,0.08749999999999991,0.0
1462,3.0,0.8488235294117646,0.45867147580402773,6.0,6.0,5.0,0.25835584629894287,0.17384584201651845,0.14999999999999963,0.0
1463,1.0,0.951764705882353,0.7122532812343454,1.0,2.0,1.0,0.09404382561495135,0.24294446563546654,0.05833333333333325,0.0
1464,5.0,0.9952941176470588,0.8881875563570786,8.0,1.0,5.0,0.18883062814817925,0.2906565959172338,0.23333333333333284,0.0
1466,2.0,0.888235294117647,0.514277126540427,10.0,6.0,2.0,0.21994735075850205,0.18696175906502027,0.27999999999999975,1.0
1467,1.0,0.4523529411764706,0.6914136860034066,6.0,5.0,4.0,0.1579469500710552,0.45834632153973637,0.41999999999999954,0.0
1468,4.0,0.9552941176470587,0.24286143672978663,10.0,7.0,2.0,0.09369113503499374,0.08255073516966063,0.5833333333333325,0.0
1469,1.0,0.5429411764705883,0.040777477206692725,5.0,6.0,5.0,0.34751989355885005,0.023097074453034046,0.13999999999999987,1.0
1471,6.0,0.3205882352941176,0.36669672377517293,0.0,3.0,3.0,0.12433621605219244,0.3236669389185753,0.0,0.0
1473,3.0,0.20823529411764705,0.7351968740607155,3.0,3.0,1.0,0.36290312710360456,0.904430951868249,0.17499999999999982,0.0
1474,6.0,0.9988235294117646,0.2266305981364593,7.0,5.0,0.0,0.2046228800092242,0.07391494237623975,0.1884615384615381,0.0
1476,6.0,0.2941176470588235,0.44855224927362,2.0,5.0,5.0,0.1338535652255204,0.4241436159132705,0.23333333333333284,0.0
1477,4.0,0.24235294117647058,0.2626991283438534,6.0,4.0,1.0,0.24009499205638404,0.2886936114436335,0.4666666666666664,0.0
1479,6.0,0.8305882352941176,0.27953110910730394,6.0,2.0,2.0,0.11756115005681561,0.1080763407918101,0.3230769230769231,0.0
1480,2.0,0.9611764705882352,0.8544234044684904,8.0,5.0,3.0,0.16125985611540752,0.28879664181280035,0.27999999999999975,0.0
1482,6.0,0.5911764705882353,0.9956918144474504,10.0,3.0,5.0,0.3747198246698233,0.5229141707421977,0.24137931034482768,0.0
1485,1.0,0.6676470588235294,0.45155796012423616,9.0,3.0,0.0,0.08589516885052344,0.21279780595947415,0.7874999999999992,0.0
1486,6.0,0.2664705882352941,0.8130447850916743,7.0,10.0,0.0,0.531554904756755,0.8306302199585341,0.23333333333333284,0.0
1487,5.0,0.1488235294117647,0.056106602544835196,3.0,9.0,4.0,0.6173760275788925,0.0872829726545311,0.13124999999999987,0.0
1488,1.0,0.528235294117647,0.9936880072137062,2.0,8.0,1.0,0.23928769318667584,0.5761315786834964,0.08235294117647021,0.0
1490,4.0,0.12705882352941175,0.5700831580002005,8.0,2.0,4.0,0.684178002432664,0.9802591064146474,0.34999999999999964,0.0
1491,1.0,0.9088235294117647,0.3929465985372208,8.0,10.0,1.0,0.0626520492037313,0.13986790390929688,0.6999999999999993,0.0
1495,3.0,0.7735294117647058,0.06372107003306283,10.0,3.0,0.0,0.3028291487872199,0.026290635947383387,0.23333333333333284,0.0
1496,2.0,0.41823529411764704,0.07333934475503458,3.0,6.0,1.0,0.5266013340095396,0.051993951314932944,0.06999999999999994,0.0
1497,6.0,0.9505882352941176,0.8469091273419499,3.0,1.0,3.0,0.24908207227847,0.28920657294576624,0.06999999999999994,0.0
1498,5.0,0.6952941176470588,0.10439835687806834,0.0,8.0,5.0,0.08249408211781792,0.04744036428399278,0.0,0.0
1500,3.0,0.29294117647058815,0.6626590521991786,5.0,10.0,1.0,0.5406827793462639,0.6285660486290366,0.15217391304347805,0.0
1502,4.0,0.5311764705882352,0.049193467588418,11.0,6.0,4.0,0.33987666390042875,0.02840038564488565,0.32083333333333275,0.0
1506,6.0,0.24117647058823524,0.277126540426811,10.0,8.0,5.0,0.4077726087528499,0.3056708301385143,0.4666666666666664,0.0
1507,2.0,0.9917647058823528,0.09958921951708247,10.0,7.0,3.0,0.18120918184360457,0.03269107194005088,0.3043478260869561,0.0
1508,4.0,0.7623529411764706,0.9337741709247571,3.0,2.0,2.0,0.254299152603755,0.39038502207490017,0.08399999999999991,0.0
1509,4.0,0.8929411764705881,0.32321410680292567,0.0,8.0,1.0,0.0,0.1169303835013668,0.0,0.0
1510,3.0,0.9441176470588234,0.7950105199879773,2.0,9.0,5.0,0.060171511707425816,0.2732040859718172,0.17499999999999982,0.0
1511,3.0,0.36529411764705877,0.2393547740707344,2.0,8.0,0.0,0.0508653178859591,0.18992714240745825,0.4666666666666664,0.0
1512,2.0,0.5111764705882352,0.12523795210900712,9.0,7.0,1.0,0.15627629888011776,0.07473453164289319,0.572727272727272,0.0
1513,4.0,0.8164705882352941,0.905420298567278,8.0,5.0,2.0,0.10966414080037613,0.3556024626427318,0.4666666666666664,0.0
1515,6.0,0.546470588235294,0.7135557559362791,1.0,0.0,5.0,0.2745773162308494,0.4016178005313392,0.03499999999999997,0.0
1516,3.0,0.4099999999999999,0.6812944594729989,7.0,1.0,4.0,0.3903853766362843,0.49091499002032307,0.22272727272727239,0.0
1517,3.0,0.5688235294117647,0.5572587917042382,10.0,4.0,0.0,0.100432728743695,0.3027947038189423,0.8749999999999991,0.0
1518,1.0,0.8511764705882352,0.9459973950505964,3.0,6.0,3.0,0.01946711751425083,0.3576460811905387,0.6999999999999993,0.0
1519,1.0,0.3476470588235294,0.5534515579601244,1.0,4.0,2.0,0.5323394191759059,0.457358027798742,0.02692307692307692,0.0
1520,5.0,0.7735294117647058,0.9222522793307286,2.0,1.0,2.0,0.12605900202826287,0.3805012755287484,0.10769230769230768,0.0
1523,3.0,0.21352941176470588,0.4785091674180945,2.0,8.0,1.0,0.8735538164726611,0.5779596958514244,0.04827586206896546,0.0
1525,2.0,0.8517647058823529,0.6363089870754435,10.0,0.0,5.0,0.2384640847324558,0.24041126524008571,0.2692307692307692,0.0
1526,6.0,0.5599999999999999,0.9582206191764354,4.0,7.0,1.0,0.29631944483292233,0.527865022630471,0.12727272727272726,0.0
1527,6.0,0.1111764705882353,0.27031359583208103,0.0,4.0,5.0,0.7896619316443307,0.5041011643405978,0.0,0.0
1528,3.0,0.42117647058823526,0.4913335337140568,1.0,9.0,5.0,0.523438881217141,0.34610226223666235,0.023333333333333286,0.0
1529,1.0,0.7241176470588235,0.8057308886885084,7.0,10.0,1.0,0.12335637475208222,0.35293179337122255,0.4083333333333327,0.0
1535,4.0,0.8817647058823529,0.3353371405670775,0.0,7.0,4.0,0.06467746640521459,0.12273093135111048,0.0,0.0
1536,5.0,0.22117647058823528,0.6103596833984571,7.0,4.0,4.0,0.7916081414266732,0.7182877121124823,0.18148148148148113,0.0
1537,2.0,0.8035294117647058,0.34074742009818665,1.0,0.0,3.0,0.2721136947824221,0.13579460097236773,0.024999999999999963,0.0
1538,6.0,0.86,0.5992385532511774,5.0,6.0,2.0,0.16077856225908535,0.22441499038003307,0.19444444444444442,0.0
1540,1.0,0.5605882352941176,0.10630197375012525,9.0,8.0,4.0,0.21281335449668073,0.05851860142088008,0.3937499999999996,0.0
1542,3.0,0.5917647058823529,0.6104598737601444,6.0,7.0,0.0,0.21569241339897793,0.3203219681588213,0.24705882352941133,0.0
1544,6.0,0.6541176470588235,0.6665664763049797,8.0,8.0,4.0,0.17232825959883738,0.3199310119669703,0.37333333333333274,0.0
1545,2.0,0.013529411764705873,0.04398356878068331,2.0,4.0,5.0,0.674330045451765,0.17073733675927655,0.19999999999999998,0.0
1547,6.0,0.6058823529411764,0.37270814547640524,8.0,9.0,3.0,0.08153732195840539,0.19152929053646964,0.7999999999999972,0.0
1549,5.0,0.5317647058823529,0.4079751527903016,4.0,0.0,0.0,0.07804624093925676,0.23517918684777525,0.4666666666666664,0.0
1550,6.0,0.6335294117647059,0.6504358280733396,8.0,2.0,0.0,0.36428896802460486,0.3212353746651959,0.1866666666666667,0.0
1551,5.0,0.4458823529411765,0.4857228734595733,11.0,5.0,2.0,0.4813654764606602,0.32598387477224006,0.26551724137930993,0.0
1552,4.0,0.5670588235294117,0.7712654042681095,1.0,6.0,2.0,0.1693897664473408,0.4202212566646661,0.05384615384615377,0.0
1553,4.0,0.9599999999999999,0.21801422703135961,0.0,0.0,1.0,0.08469604986715415,0.07376783468023075,0.0,0.0
1554,4.0,0.26235294117647057,0.9353772167117526,9.0,9.0,1.0,0.6944663013374942,0.9671928503164341,0.23333333333333284,0.0
1555,3.0,0.45999999999999996,0.6604548642420601,0.0,7.0,0.0,0.12263088436996411,0.4315898470081796,0.0,0.0
1556,2.0,0.2799999999999999,0.7864943392445649,11.0,1.0,5.0,0.21381881032811087,0.773060071662265,0.8555555555555532,0.0
1559,5.0,0.31823529411764706,0.3481615068630398,0.0,9.0,1.0,0.5726264421073497,0.30913860566093776,0.0,0.0
1560,1.0,0.9405882352941176,0.11141168219617276,8.0,7.0,0.0,0.17339805935140268,0.0384140670271462,0.26666666666666644,1.0
1562,3.0,0.9288235294117647,0.11642120028053304,6.0,4.0,3.0,0.19311855409079376,0.040611556168164566,0.18260869565217352,0.0
1565,1.0,0.3170588235294117,0.2616972247269813,10.0,7.0,0.0,0.6641293258327429,0.23307127586357212,0.23333333333333284,1.0
1566,1.0,0.4441176470588235,0.9766556457268812,4.0,9.0,0.0,0.07573431810166602,0.6576567846961862,0.5599999999999995,0.0
1567,5.0,0.1517647058823529,0.08115419296663662,4.0,6.0,2.0,0.8412389924313906,0.12457461748036178,0.12727272727272726,0.0
1568,5.0,0.8805882352941176,0.7181645125738905,10.0,4.0,4.0,0.2217764980294823,0.2631703589425588,0.27999999999999975,0.0
1569,2.0,0.7011764705882353,0.4333233142971647,4.0,6.0,5.0,0.27500618317756603,0.19540525786599922,0.11199999999999989,0.0
1570,2.0,0.7611764705882352,0.7299869752529808,4.0,2.0,1.0,0.24411737991941523,0.3056159366437845,0.11666666666666678,0.0
1571,2.0,0.13117647058823528,0.0057108506161707255,7.0,3.0,1.0,0.4156236591817685,0.009752618245976095,0.4899999999999995,0.0
1573,5.0,0.6011764705882353,0.3319306682697125,10.0,0.0,3.0,0.3821011037900875,0.17175933816078906,0.23333333333333284,0.0
1576,6.0,0.5158823529411765,0.48642420599138375,0.0,9.0,2.0,0.22954628682552383,0.28790996201620994,0.0,0.0
1577,1.0,0.9952941176470588,0.24496543432521797,4.0,4.0,5.0,0.21357422779453997,0.0801585291037581,0.10370370370370349,1.0
1578,3.0,0.6141176470588235,0.7224726981264404,11.0,6.0,4.0,0.23401489791374486,0.3668339864579433,0.40526315789473666,0.0
1579,2.0,0.6599999999999999,0.4049694419396855,4.0,6.0,1.0,0.24287949664944597,0.19282397776738014,0.13333333333333286,0.0
1581,3.0,0.9964705882352941,0.44193968540226436,3.0,7.0,3.0,0.09798659225932162,0.1444609320297041,0.16153846153846155,0.0
1584,1.0,0.2841176470588235,0.716962228233644,6.0,8.0,2.0,0.7010446336396916,0.6966860322626786,0.14482758620689645,1.0
1585,1.0,0.7970588235294117,0.36419196473299276,9.0,4.0,4.0,0.08194693627066423,0.14621243289885008,0.6999999999999993,0.0
1586,5.0,0.7235294117647059,0.9437932070934777,8.0,10.0,3.0,0.14554902426027644,0.4137100159629303,0.39999999999999925,0.0
1587,1.0,0.8105882352941176,0.040777477206692725,10.0,9.0,3.0,0.19016427920046852,0.016120512400790127,0.34999999999999964,1.0
1588,1.0,0.571764705882353,0.9111311491834487,3.0,5.0,1.0,0.3453082849024051,0.4928232464742783,0.08076923076923041,1.0
1589,3.0,0.9194117647058823,0.9932872457669575,4.0,2.0,1.0,0.044137536001280744,0.34980715502843807,0.4666666666666664,0.0
1590,4.0,0.3329411764705882,0.813846307985172,4.0,8.0,1.0,0.4223269018076631,0.6966451093795463,0.13999999999999987,0.0
1591,6.0,0.3494117647058823,0.6648632401562972,2.0,4.0,4.0,0.07383830390661063,0.5471436399872761,0.34999999999999964,0.0
1593,5.0,0.4952941176470588,0.4867247770764454,10.0,1.0,1.0,0.22267824493061084,0.29845218784613037,0.4666666666666664,0.0
1594,6.0,0.4505882352941176,0.8348862839394853,7.0,5.0,5.0,0.22555524241334526,0.5553017862843812,0.34999999999999964,0.0
1595,4.0,0.5670588235294117,0.15820058110409782,11.0,4.0,0.0,0.32043494261430044,0.08620616769809318,0.32083333333333275,0.0
1596,1.0,0.6352941176470588,0.00791503857328925,10.0,4.0,0.0,0.26403537004058475,0.003908043725370301,0.3181818181818182,1.0
1599,2.0,0.3547058823529411,0.08125438332832381,4.0,0.0,0.0,0.6054265469897603,0.06608351342639494,0.093333333333333,0.0
1600,1.0,0.75,0.7761747319907827,7.0,1.0,5.0,0.23684541314236138,0.3293445927120216,0.21304347826086967,1.0
1602,3.0,0.4776470588235294,0.028554253080853628,10.0,1.0,0.0,0.26194188634680937,0.01808759672525213,0.4117647058823525,0.0
1603,2.0,0.49058823529411766,0.6462278328824769,5.0,1.0,5.0,0.27134348168391687,0.39953550035069885,0.19444444444444442,0.0
1605,6.0,0.7917647058823529,0.5970343652940588,3.0,8.0,2.0,0.11304183681430231,0.24115287531765783,0.17499999999999982,0.0
1608,2.0,0.8252941176470587,0.9918845807033366,10.0,3.0,1.0,0.21632172440890052,0.38575163064415346,0.3043478260869561,0.0
1609,1.0,0.6329411764705882,0.2836389139364794,9.0,10.0,3.0,0.12791121614947534,0.1402038867729933,0.572727272727272,0.0
1610,3.0,0.6223529411764706,0.7915038573289251,1.0,1.0,3.0,0.2690895145817063,0.3971509337892579,0.031818181818181815,0.0
1614,3.0,0.6111764705882352,0.31590021039975963,6.0,7.0,0.0,0.2864585801431781,0.16108911436191345,0.18260869565217352,0.0
1616,4.0,0.3764705882352941,0.7990181344554655,0.0,2.0,1.0,0.4589241879714846,0.6183039460520998,0.0,0.0
1617,4.0,0.3005882352941176,0.8059312694118828,2.0,3.0,4.0,0.5763904259320579,0.7489748655774525,0.055999999999999946,0.0
1618,2.0,0.9576470588235294,0.9863741108105402,5.0,4.0,4.0,0.23022469630775283,0.33453461987134564,0.12500000000000017,1.0
1621,1.0,0.666470588235294,0.4225027552349465,0.0,6.0,4.0,0.20500010070189212,0.19942100086505518,0.0,0.0
1622,4.0,0.9729411764705881,0.6514377316902116,4.0,3.0,4.0,0.10881015033759599,0.2177180064145688,0.19999999999999998,0.0
1623,2.0,0.10823529411764704,0.33233142971646135,2.0,7.0,4.0,0.7546080896916226,0.629560669344319,0.08749999999999991,0.0
1625,1.0,0.9870588235294117,0.6485322112012826,1.0,8.0,1.0,0.18205087272637394,0.21387079697229464,0.030434782608695612,1.0
1626,6.0,0.7105882352941176,0.6159703436529408,7.0,6.0,1.0,0.20423609061159664,0.27444761448167837,0.257894736842105,0.0
1628,5.0,0.27411764705882347,0.4980462879470996,11.0,10.0,2.0,0.6708956323137012,0.4977613113538514,0.2851851851851846,0.0
1629,1.0,0.28294117647058825,0.3169021140166317,0.0,7.0,4.0,0.18742902991113042,0.30897815255419164,0.0,0.0
1630,3.0,0.38764705882352934,0.8419997996192767,4.0,6.0,0.0,0.3525037976232807,0.6358909815231681,0.14736842105263165,0.0
1632,3.0,0.9464705882352941,0.46167718665464397,3.0,8.0,1.0,0.13778391845629084,0.15828723413704357,0.12352941176470567,0.0
1633,2.0,0.5247058823529411,0.7391042981665166,2.0,3.0,4.0,0.034975264169196336,0.43104428046588283,0.4666666666666664,0.0
1634,4.0,0.9970588235294117,0.7966135657749726,9.0,8.0,2.0,0.1555681477181325,0.26026013006545035,0.31499999999999967,0.0
1636,6.0,0.6288235294117647,0.20018034265103699,7.0,9.0,4.0,0.10365078636558377,0.09953006180303328,0.5444444444444441,0.0
1637,1.0,0.398235294117647,0.11722272317403068,10.0,4.0,2.0,0.21418669313232142,0.0865848280980278,0.5833333333333325,0.0
1638,2.0,0.1641176470588235,0.6216811942691115,9.0,4.0,5.0,0.3576101411831082,0.9047074944317116,0.6299999999999993,0.0
1639,5.0,0.7541176470588234,0.28153491634104805,0.0,4.0,2.0,0.11857491563494599,0.11886943698980036,0.0,0.0
1640,6.0,0.17058823529411762,0.21120128243662964,8.0,7.0,4.0,0.7051745016869543,0.29938868083195025,0.27999999999999975,0.0
1641,6.0,0.546470588235294,0.9992986674681897,8.0,2.0,1.0,0.20365344491746085,0.5624390411979405,0.37333333333333274,0.0
1643,3.0,0.18647058823529408,0.6529405871155197,2.0,4.0,5.0,0.5614390457394643,0.8695925872479322,0.08235294117647021,0.0
1645,5.0,0.6194117647058823,0.882075944294159,6.0,8.0,5.0,0.20676834467108948,0.44446519897507,0.24705882352941133,0.0
1646,6.0,0.9252941176470587,0.9422903516681698,6.0,6.0,2.0,0.06147272636902456,0.3298995476595465,0.5249999999999995,0.0
1647,6.0,0.798235294117647,0.4179941889590222,3.0,9.0,1.0,0.11213877225502387,0.16758689739336674,0.17499999999999982,0.0
1648,3.0,0.23294117647058823,0.8022242260294561,11.0,5.0,5.0,0.44737855108168467,0.9082257234066534,0.4812499999999995,0.0
1649,3.0,0.5794117647058823,0.24216010419797618,6.0,7.0,0.0,0.19297673310684405,0.12946600721533646,0.27999999999999975,0.0
1650,3.0,0.06705882352941175,0.2196172728183549,5.0,5.0,4.0,0.23636527127832993,0.5349822333648092,0.8749999999999991,0.0
1652,4.0,0.7935294117647058,0.6578499148381928,2.0,7.0,5.0,0.2956627914861813,0.26517867785500165,0.04666666666666664,0.0
1653,5.0,0.6717647058823529,0.19507063420498952,1.0,2.0,3.0,0.2861658199489839,0.09142555077544025,0.027999999999999973,0.0
1654,5.0,0.6476470588235294,0.47229736499348773,0.0,1.0,4.0,0.015290695779955813,0.22871449836391014,0.0,0.0
1656,4.0,0.46352941176470586,0.5866145676785894,7.0,4.0,0.0,0.18721515918323745,0.38083691358136335,0.4083333333333327,0.0
1658,6.0,0.691764705882353,0.7538322813345357,7.0,6.0,5.0,0.17494745568656378,0.344095867131297,0.3062499999999997,0.0
1659,6.0,0.17470588235294118,0.045686804929365804,10.0,9.0,1.0,0.6583616292257257,0.06378168206137265,0.36842105263157837,0.0
1660,4.0,0.5594117647058823,0.7927061416691715,11.0,3.0,3.0,0.3660835309752953,0.43709248560959,0.2851851851851846,0.0
1662,5.0,0.5194117647058824,0.5039575192866448,7.0,6.0,0.0,0.30227539615205357,0.2965218397990301,0.23333333333333284,0.0
1663,2.0,0.58,0.8098386935176838,5.0,1.0,3.0,0.19279580660538478,0.43254584369982413,0.23333333333333284,0.0
1667,4.0,0.4782352941176471,0.28173529706442246,8.0,10.0,4.0,0.16608783511164174,0.17807318894954555,0.5090909090909084,0.0
1668,2.0,0.22999999999999995,0.06782887486223826,4.0,3.0,4.0,0.48055545590727894,0.07759466913216755,0.16470588235294112,0.0
1669,4.0,0.7258823529411764,0.37551347560364706,5.0,3.0,4.0,0.03494296128773802,0.16412516619043313,0.8749999999999991,0.0
1670,5.0,0.32176470588235295,0.6981264402364493,10.0,1.0,3.0,0.6561854025896109,0.6143443067092923,0.23333333333333284,0.0
1672,6.0,0.5023529411764706,0.3990582106001404,3.0,7.0,5.0,0.1893246627942485,0.24171853325270148,0.16153846153846155,0.0
1675,4.0,0.24705882352941175,0.3207093477607455,0.0,4.0,0.0,0.2091883386860193,0.3473111632153701,0.0,0.0
1676,1.0,0.6670588235294117,0.14818154493537725,5.0,4.0,2.0,0.085970278208526,0.06989061520226962,0.43749999999999956,0.0
1677,3.0,0.7441176470588234,0.41669171425708856,0.0,10.0,0.0,0.06627654804682852,0.17807736177450126,0.0,0.0
1678,3.0,0.6458823529411765,0.5842099989980966,6.0,10.0,5.0,0.3334400898188522,0.2835980551081045,0.14999999999999963,0.0
1679,4.0,0.7958823529411764,0.9291654142871457,11.0,2.0,5.0,0.1631255184526678,0.37353611124243036,0.45294117647058796,0.0
1680,5.0,0.2752941176470588,0.24576695721871558,2.0,6.0,2.0,0.3674058890350171,0.2448361350907714,0.093333333333333,0.0
1683,3.0,0.9664705882352941,0.4939384831179242,4.0,10.0,4.0,0.14344411560632073,0.16610207372415456,0.15555555555555522,0.0
1684,1.0,0.5429411764705883,0.3523695020539025,1.0,3.0,3.0,0.005147353480557837,0.199464969010041,0.6999999999999993,0.0
1686,3.0,0.5835294117647059,0.16130648231640118,3.0,2.0,3.0,0.2586620752949863,0.08570575049897304,0.10499999999999989,0.0
1687,2.0,0.9776470588235294,0.023244163911431727,10.0,5.0,1.0,0.15859918422256408,0.0077268162723798505,0.34999999999999964,0.0
1688,4.0,0.9129411764705881,0.7479210499949906,8.0,7.0,3.0,0.07128750326841043,0.2651167420302056,0.6222222222222217,0.0
1689,2.0,0.8929411764705881,0.5590622182146079,1.0,10.0,0.0,0.07294535218162869,0.20225720245852524,0.07777777777777761,0.0
1691,2.0,0.32352941176470584,0.0060114217012323425,3.0,8.0,2.0,0.3883054623016565,0.005313472055280607,0.11666666666666678,0.0
1693,5.0,0.3423529411764705,0.5023544734996495,4.0,8.0,3.0,0.5180859234891585,0.4203772838531774,0.11199999999999989,0.0
1694,3.0,0.3717647058823529,0.6303977557358983,11.0,4.0,0.0,0.5820690151885013,0.4929435596271518,0.2566666666666666,0.0
1696,5.0,0.8823529411764706,0.824065724877267,1.0,7.0,1.0,0.12916381183356435,0.30142275438871896,0.04666666666666664,0.0
1697,1.0,0.31882352941176473,0.7742711151187258,9.0,8.0,1.0,0.549420490651825,0.6864079767104048,0.2519999999999997,1.0
1698,3.0,0.16058823529411761,0.44694920348662465,4.0,5.0,3.0,0.4374915552873448,0.6601175164761,0.23333333333333284,0.0
1700,1.0,0.09823529411764703,0.1492836389139365,5.0,8.0,5.0,1.0,0.29902135136345603,0.17499999999999982,0.0
1701,3.0,0.23647058823529407,0.3286243863340348,2.0,0.0,1.0,0.2165607911039501,0.3679009206490106,0.17499999999999982,0.0
1702,4.0,0.4070588235294117,0.9081254383328327,1.0,5.0,3.0,0.08222970897509779,0.6583259231549182,0.13999999999999987,0.0
1703,3.0,0.471764705882353,0.307784791103096,1.0,9.0,5.0,0.11980668172489134,0.19682993250820063,0.08749999999999991,0.0
1706,1.0,0.6499999999999999,0.68089369802625,7.0,4.0,2.0,0.1611909329660791,0.3286585490198937,0.34999999999999964,0.0
1708,3.0,0.2511764705882352,0.6562468690511974,2.0,7.0,2.0,0.0986657787797215,0.7016944450967201,0.34999999999999964,0.0
1710,5.0,0.918235294117647,0.7387035367197676,1.0,2.0,2.0,0.07085981352218092,0.2604563018647013,0.07777777777777761,0.0
1711,3.0,0.20176470588235293,0.3235146778879872,9.0,7.0,3.0,0.5618638835762191,0.40726835243449827,0.34999999999999964,0.0
1714,3.0,0.7923529411764706,0.6867047390041079,5.0,6.0,0.0,0.23503653817791825,0.2771846672870765,0.14583333333333295,0.0
1716,4.0,0.6347058823529411,0.16371105099689415,9.0,10.0,3.0,0.17727679856124184,0.08072608426575309,0.41999999999999954,0.0
1717,3.0,0.2517647058823529,0.5278028253681997,3.0,9.0,0.0,0.3405530104758619,0.5633585137136502,0.16153846153846155,0.0
1720,6.0,0.7758823529411765,0.6204789099288649,3.0,7.0,2.0,0.23975124976524018,0.2552900715405217,0.08749999999999991,0.0
1721,1.0,0.6929411764705882,0.2767257789800622,2.0,5.0,4.0,0.0942605524944421,0.12612503106379863,0.15555555555555522,0.0
1722,3.0,0.2535294117647059,0.7340947800821562,1.0,10.0,3.0,0.6597368451427017,0.7793387760323396,0.027999999999999973,0.0
1723,6.0,0.16235294117647056,0.621981765354173,7.0,3.0,3.0,0.5819721786308901,0.9118169809924045,0.3062499999999997,0.0
1724,3.0,0.41470588235294115,0.9816651638112415,5.0,9.0,4.0,0.2606640209014283,0.7005676479536677,0.23333333333333284,0.0
1725,1.0,0.14941176470588233,0.4480512974651839,4.0,8.0,2.0,0.42047785150410527,0.6944045262954884,0.2545454545454545,0.0
1726,1.0,0.8276470588235294,0.6078549243562771,8.0,6.0,5.0,0.17663043543134643,0.2357839575749534,0.29473684210526263,1.0
1727,4.0,0.41647058823529404,0.8276725778980064,8.0,0.0,3.0,0.25969936468000687,0.5885631136932911,0.37333333333333274,0.0
1731,1.0,0.7270588235294118,0.6603546738803728,5.0,1.0,0.0,0.2878593287079719,0.28819556354497633,0.12962962962962937,1.0
1732,2.0,0.6670588235294117,0.10519987977156599,6.0,7.0,5.0,0.1810587254397569,0.04962001916239731,0.26249999999999973,0.0
1737,1.0,0.3223529411764705,0.9066225829075245,7.0,4.0,5.0,0.3894760768269128,0.7966295935472186,0.27222222222222203,0.0
1738,1.0,0.1288235294117647,0.14507564372307385,9.0,8.0,2.0,0.6782354638201897,0.24741662075332788,0.3937499999999996,0.0
1739,5.0,0.8641176470588234,0.4358280733393448,4.0,0.0,0.0,0.2540093935499667,0.16250263915328936,0.09999999999999999,0.0
1740,2.0,0.85,0.6062518785692818,5.0,7.0,2.0,0.09582755934202963,0.2294910078919326,0.3181818181818182,0.0
1741,1.0,0.9652941176470587,0.3948502154092777,3.0,9.0,3.0,0.024822825827044072,0.1329291109164627,0.5249999999999995,0.0
1742,5.0,0.7711764705882352,0.9272617974150889,10.0,0.0,2.0,0.2724132036526323,0.3836294176474682,0.25925925925925875,0.0
1743,6.0,0.26588235294117646,0.7202685101693219,9.0,8.0,0.0,0.7130157934408844,0.737116580905783,0.22499999999999948,0.0
1744,5.0,0.258235294117647,0.24476505360184356,1.0,9.0,3.0,0.3338049701697496,0.2562461385875193,0.05384615384615377,0.0
1745,3.0,0.6923529411764705,0.9046187756737804,2.0,7.0,1.0,0.11733020093358171,0.41260743476670764,0.12727272727272726,0.0
1746,3.0,0.4694117647058823,0.05139765554553652,1.0,5.0,1.0,0.16891678028065674,0.03303040845803036,0.06363636363636356,0.0
1748,3.0,0.7294117647058823,0.10910730387736702,2.0,7.0,4.0,0.10055258749398702,0.04748077421878329,0.13999999999999987,0.0
1749,4.0,0.21823529411764706,0.7610459873760146,5.0,3.0,0.0,0.4102086239217901,0.9045210509491531,0.24999999999999964,0.0
1750,2.0,0.5035294117647059,0.26360084159903824,6.0,5.0,0.0,0.3869632683424395,0.1593521424023276,0.16153846153846155,0.0
